source_ip,dest_ip,source_port,dest_port,protocol,timestamp,bytes_transferred,packets_sent,label
192.168.84.227,10.0.79.23,21811,576,ICMP,2023-10-10 13:19:36.532042,5336,46,0
192.168.88.51,10.0.173.110,16998,577,TCP,2023-10-10 13:32:49.537422,4922,79,0
192.168.10.171,10.0.239.222,59000,667,TCP,2023-10-10 13:04:05.542818,5158,81,0
192.168.52.83,10.0.84.221,58180,63,UDP,2023-10-10 13:36:17.548264,8970,92,0
192.168.191.156,10.0.210.9,9344,67,UDP,2023-10-10 13:38:57.553699,3330,50,0
192.168.214.184,10.0.143.115,36922,263,TCP,2023-10-10 13:16:28.559280,4693,81,0
192.168.92.46,10.0.148.57,1618,753,TCP,2023-10-10 12:59:21.565138,4166,64,0
192.168.235.139,10.0.60.110,52314,522,TCP,2023-10-10 13:03:13.570557,575,84,0
192.168.249.17,10.0.222.123,25463,936,UDP,2023-10-10 13:55:12.575988,7675,55,0
192.168.200.251,10.0.246.94,8186,845,ICMP,2023-10-10 13:31:57.581601,7876,46,0
192.168.190.231,10.0.191.81,12145,811,ICMP,2023-10-10 13:54:32.587066,6998,29,0
192.168.78.85,10.0.136.177,56726,714,UDP,2023-10-10 13:18:07.592508,844,11,0
192.168.234.109,10.0.54.232,41969,802,UDP,2023-10-10 13:52:04.598048,8366,36,0
192.168.108.183,10.0.176.3,19558,280,UDP,2023-10-10 13:08:54.603486,3566,37,0
192.168.146.199,10.0.227.81,62336,1003,UDP,2023-10-10 13:25:58.609268,3444,29,0
192.168.215.84,10.0.94.191,31569,379,UDP,2023-10-10 13:58:08.614959,7076,63,0
192.168.147.25,10.0.16.52,35803,186,ICMP,2023-10-10 13:43:14.621182,8016,82,0
192.168.38.193,10.0.234.50,29168,129,UDP,2023-10-10 13:45:48.626665,625,18,0
192.168.9.71,10.0.59.76,2140,695,UDP,2023-10-10 13:48:09.632260,16905,76,1
192.168.65.93,10.0.18.31,57723,776,UDP,2023-10-10 13:25:59.638494,3161,34,0
192.168.192.97,10.0.196.45,50919,331,UDP,2023-10-10 12:59:36.644439,5340,95,0
192.168.200.134,10.0.120.251,18918,341,ICMP,2023-10-10 13:11:41.650516,6231,75,0
192.168.217.47,10.0.221.112,15704,770,ICMP,2023-10-10 13:10:47.656346,786,66,0
192.168.190.121,10.0.154.133,29204,262,TCP,2023-10-10 13:22:25.661981,9639,30,0
192.168.222.141,10.0.242.27,55991,997,TCP,2023-10-10 13:38:38.667513,5247,88,0
192.168.125.159,10.0.56.237,47419,89,ICMP,2023-10-10 13:44:55.673091,8290,15,0
192.168.126.125,10.0.22.242,26686,14,UDP,2023-10-10 13:10:44.678587,1341,51,0
192.168.113.65,10.0.243.18,22076,1017,UDP,2023-10-10 13:53:00.684169,44093,98,1
192.168.181.34,10.0.35.148,1818,699,TCP,2023-10-10 13:21:36.689524,5864,7,0
192.168.250.169,10.0.150.141,43976,1009,TCP,2023-10-10 13:00:07.695144,6533,36,0
192.168.242.164,10.0.104.236,15652,883,TCP,2023-10-10 13:37:30.700886,31893,10,1
192.168.244.16,10.0.122.166,54848,63,ICMP,2023-10-10 13:18:31.706465,9725,69,0
192.168.33.125,10.0.154.228,53689,922,ICMP,2023-10-10 13:50:39.712003,7908,62,0
192.168.208.10,10.0.76.225,19019,53,ICMP,2023-10-10 13:54:10.717495,6320,68,0
192.168.200.145,10.0.78.95,16439,360,TCP,2023-10-10 13:39:15.723102,4408,14,0
192.168.21.143,10.0.74.142,26688,920,TCP,2023-10-10 13:40:34.728654,5367,13,0
192.168.146.2,10.0.58.3,6400,298,TCP,2023-10-10 13:14:09.734251,1858,57,0
192.168.61.109,10.0.137.160,42174,643,UDP,2023-10-10 13:27:04.739747,6935,64,0
192.168.171.28,10.0.200.27,40453,251,ICMP,2023-10-10 13:01:52.745437,4749,9,0
192.168.251.93,10.0.103.151,4631,826,ICMP,2023-10-10 13:37:55.751077,2488,6,0
192.168.193.175,10.0.205.83,22187,770,ICMP,2023-10-10 13:07:20.756512,8861,45,0
192.168.124.72,10.0.172.78,49038,962,ICMP,2023-10-10 13:14:39.761961,8481,23,0
192.168.84.145,10.0.242.44,57472,9,ICMP,2023-10-10 13:14:31.767568,1012,76,0
192.168.113.196,10.0.209.66,27586,122,ICMP,2023-10-10 13:40:04.772966,12281,87,1
192.168.213.161,10.0.3.102,2090,930,UDP,2023-10-10 12:59:54.778594,5127,42,0
192.168.147.91,10.0.222.106,32948,2,UDP,2023-10-10 13:33:28.784076,6980,19,0
192.168.217.137,10.0.241.138,40209,225,UDP,2023-10-10 13:39:35.789889,5938,47,0
192.168.57.129,10.0.5.194,7079,945,TCP,2023-10-10 13:24:12.795366,5089,81,0
192.168.148.138,10.0.113.169,52444,245,TCP,2023-10-10 13:48:00.800965,6249,97,0
192.168.227.154,10.0.107.191,60007,286,TCP,2023-10-10 13:26:18.806362,5064,64,0
192.168.187.108,10.0.141.30,49269,186,ICMP,2023-10-10 13:48:43.811820,4400,89,0
192.168.49.31,10.0.162.178,26097,418,ICMP,2023-10-10 13:52:34.817410,1837,79,0
192.168.41.134,10.0.59.246,33131,910,ICMP,2023-10-10 13:45:01.823249,1448,41,0
192.168.191.168,10.0.189.140,29949,519,TCP,2023-10-10 13:35:14.828974,6868,100,0
192.168.230.247,10.0.20.253,18739,62,ICMP,2023-10-10 13:01:13.835251,36803,14,1
192.168.156.33,10.0.202.164,10035,277,TCP,2023-10-10 13:06:19.841600,372,47,0
192.168.76.128,10.0.201.72,58968,315,UDP,2023-10-10 13:01:47.847930,2455,97,0
192.168.6.243,10.0.27.193,8814,742,ICMP,2023-10-10 13:28:46.853599,1393,18,0
192.168.112.101,10.0.91.116,31327,47,TCP,2023-10-10 13:49:44.859129,1116,64,0
192.168.39.147,10.0.10.161,30163,1014,UDP,2023-10-10 13:27:07.864672,3364,66,0
192.168.89.211,10.0.18.45,26538,144,TCP,2023-10-10 13:34:24.870236,4274,70,0
192.168.245.8,10.0.162.187,38220,823,ICMP,2023-10-10 13:06:46.875727,1525,94,0
192.168.98.122,10.0.74.227,48072,494,ICMP,2023-10-10 13:06:40.881583,1697,6,0
192.168.88.196,10.0.6.200,22812,706,UDP,2023-10-10 13:43:39.887090,3339,46,0
192.168.187.252,10.0.1.44,9869,498,TCP,2023-10-10 13:50:22.892589,2247,63,0
192.168.246.244,10.0.122.248,60114,564,TCP,2023-10-10 13:29:17.898061,4763,24,0
192.168.142.122,10.0.135.94,49759,467,TCP,2023-10-10 13:15:14.903555,9808,22,0
192.168.172.82,10.0.199.2,59021,129,TCP,2023-10-10 13:30:52.909046,8970,78,0
192.168.208.226,10.0.85.91,41407,857,ICMP,2023-10-10 13:44:10.914532,189,13,0
192.168.22.120,10.0.126.61,58808,99,TCP,2023-10-10 13:16:36.920055,1007,93,0
192.168.249.237,10.0.125.99,43197,150,UDP,2023-10-10 12:59:37.925850,5200,48,0
192.168.124.215,10.0.147.206,61432,850,UDP,2023-10-10 13:42:06.931408,8603,80,0
192.168.187.58,10.0.236.246,13179,410,ICMP,2023-10-10 13:46:41.936891,990,90,0
192.168.218.232,10.0.87.177,39369,907,ICMP,2023-10-10 13:54:21.942381,2638,38,0
192.168.40.9,10.0.53.111,31390,821,ICMP,2023-10-10 13:31:25.947911,40053,68,1
192.168.207.78,10.0.89.151,31464,533,UDP,2023-10-10 13:41:34.953444,367,8,0
192.168.130.150,10.0.158.151,26856,246,UDP,2023-10-10 13:48:03.958988,9620,35,0
192.168.78.249,10.0.77.67,41476,178,UDP,2023-10-10 13:05:28.964456,6483,33,0
192.168.174.46,10.0.85.82,54930,1007,TCP,2023-10-10 13:40:04.970341,6549,79,0
192.168.3.212,10.0.21.103,26336,585,ICMP,2023-10-10 13:34:48.975738,33769,24,1
192.168.15.121,10.0.163.147,9177,692,UDP,2023-10-10 13:27:36.981219,8071,80,0
192.168.14.244,10.0.120.131,5763,629,ICMP,2023-10-10 13:42:47.986703,2810,48,0
192.168.217.254,10.0.163.167,13236,320,UDP,2023-10-10 13:21:13.992127,4917,29,0
192.168.188.22,10.0.130.83,21050,400,UDP,2023-10-10 13:42:47.997619,7514,36,0
192.168.70.23,10.0.144.77,26301,532,ICMP,2023-10-10 13:06:24.003194,5033,5,0
192.168.53.31,10.0.32.166,8013,148,UDP,2023-10-10 13:14:45.008869,7751,29,0
192.168.164.217,10.0.1.188,62771,757,UDP,2023-10-10 13:21:26.014680,6809,40,0
192.168.111.248,10.0.43.88,61067,924,TCP,2023-10-10 13:10:19.020049,5061,27,0
192.168.238.204,10.0.88.65,5461,564,ICMP,2023-10-10 13:13:18.025790,1379,19,0
192.168.130.125,10.0.99.107,25430,684,UDP,2023-10-10 13:29:40.032062,5050,34,0
192.168.42.39,10.0.46.151,3562,60,TCP,2023-10-10 13:49:32.037486,7871,92,0
192.168.153.214,10.0.134.72,47168,794,UDP,2023-10-10 13:52:46.043013,1410,61,0
192.168.3.4,10.0.191.220,53535,1008,TCP,2023-10-10 13:30:24.048552,4224,50,0
192.168.56.132,10.0.100.64,10638,766,ICMP,2023-10-10 13:50:54.054740,6766,89,0
192.168.155.195,10.0.147.216,7369,204,UDP,2023-10-10 13:13:20.061167,6086,16,0
192.168.151.75,10.0.249.82,38838,725,TCP,2023-10-10 13:25:11.067536,203,20,0
192.168.39.205,10.0.17.87,44473,309,ICMP,2023-10-10 13:29:05.073174,2156,93,0
192.168.174.27,10.0.91.212,51816,160,TCP,2023-10-10 13:46:42.078795,6280,80,0
192.168.188.33,10.0.103.165,7355,868,TCP,2023-10-10 13:50:02.084502,7406,64,0
192.168.143.42,10.0.129.153,20367,994,UDP,2023-10-10 13:00:50.090028,5402,5,0
192.168.236.56,10.0.87.200,45093,500,TCP,2023-10-10 13:48:40.095464,5969,20,0
192.168.193.17,10.0.72.32,1437,336,TCP,2023-10-10 13:10:33.100992,4025,67,0
192.168.97.10,10.0.124.177,50241,244,UDP,2023-10-10 13:12:04.106773,4411,56,0
192.168.163.22,10.0.114.142,39753,363,TCP,2023-10-10 13:06:20.112292,4417,77,0
192.168.248.205,10.0.54.239,63369,366,ICMP,2023-10-10 13:35:13.117963,9835,12,0
192.168.89.238,10.0.137.185,48000,615,UDP,2023-10-10 13:50:46.123474,7696,94,0
192.168.154.72,10.0.152.214,23334,300,ICMP,2023-10-10 13:06:17.128897,3452,100,0
192.168.95.105,10.0.88.242,45753,9,ICMP,2023-10-10 13:31:59.134355,3417,58,0
192.168.14.61,10.0.38.48,62632,829,TCP,2023-10-10 13:41:09.139993,27,49,0
192.168.16.196,10.0.104.124,9389,937,TCP,2023-10-10 13:28:39.145511,6768,64,0
192.168.46.81,10.0.174.26,5159,1011,ICMP,2023-10-10 13:10:25.151333,6750,23,0
192.168.21.17,10.0.108.23,61294,152,UDP,2023-10-10 13:20:04.156814,1703,21,0
192.168.148.43,10.0.163.192,32871,285,TCP,2023-10-10 13:52:59.162330,7030,32,0
192.168.97.112,10.0.202.106,56663,858,UDP,2023-10-10 13:56:08.167892,5475,3,0
192.168.186.139,10.0.231.11,60563,796,UDP,2023-10-10 13:21:09.173232,1653,32,0
192.168.88.233,10.0.196.55,9089,522,TCP,2023-10-10 13:44:31.178703,9780,91,0
192.168.156.222,10.0.205.174,38369,450,TCP,2023-10-10 13:57:02.184406,2204,89,0
192.168.129.112,10.0.43.75,3136,93,UDP,2023-10-10 13:20:31.189883,1161,57,0
192.168.122.215,10.0.229.213,29128,109,ICMP,2023-10-10 13:08:49.195597,3720,49,0
192.168.10.88,10.0.178.159,63129,219,UDP,2023-10-10 13:42:01.201259,6935,43,0
192.168.77.62,10.0.40.233,15624,752,UDP,2023-10-10 13:48:24.206655,8080,48,0
192.168.202.58,10.0.93.238,19684,378,TCP,2023-10-10 13:55:59.212209,2283,62,0
192.168.199.53,10.0.63.9,20918,89,ICMP,2023-10-10 13:29:26.217707,1807,87,0
192.168.158.125,10.0.54.12,19876,540,TCP,2023-10-10 13:06:22.223185,8090,28,0
192.168.195.229,10.0.94.74,2211,864,TCP,2023-10-10 13:16:23.229014,9406,19,0
192.168.251.86,10.0.116.93,6986,393,TCP,2023-10-10 13:39:05.234974,4923,43,0
192.168.104.30,10.0.138.245,36952,299,UDP,2023-10-10 13:57:58.240710,7993,5,0
192.168.100.9,10.0.208.209,16890,917,ICMP,2023-10-10 13:37:53.246249,8191,17,0
192.168.103.169,10.0.213.61,5483,637,TCP,2023-10-10 13:38:55.252100,3582,34,0
192.168.165.91,10.0.235.68,14323,630,UDP,2023-10-10 13:08:04.258094,48770,68,1
192.168.78.80,10.0.179.234,35605,489,ICMP,2023-10-10 13:37:21.264365,7611,49,0
192.168.159.226,10.0.85.88,9195,5,ICMP,2023-10-10 13:27:54.270032,750,29,0
192.168.224.15,10.0.89.195,34374,1003,TCP,2023-10-10 13:56:55.275508,6906,73,0
192.168.174.76,10.0.102.223,12857,280,ICMP,2023-10-10 13:04:56.281250,1149,5,0
192.168.4.172,10.0.176.250,4281,349,ICMP,2023-10-10 13:49:54.287079,9396,60,0
192.168.176.231,10.0.89.175,10845,733,TCP,2023-10-10 13:05:07.292640,430,94,0
192.168.133.206,10.0.28.10,56221,496,UDP,2023-10-10 13:09:55.298495,1856,85,0
192.168.25.28,10.0.72.143,7633,19,UDP,2023-10-10 13:07:59.303858,158,14,0
192.168.76.151,10.0.93.114,41195,288,UDP,2023-10-10 13:23:04.309386,9999,6,0
192.168.160.143,10.0.112.77,56686,8,TCP,2023-10-10 13:35:57.314836,5427,78,0
192.168.118.77,10.0.152.9,45053,184,ICMP,2023-10-10 13:37:06.320405,5362,19,0
192.168.251.237,10.0.132.50,43529,5,UDP,2023-10-10 13:16:04.325846,3801,6,0
192.168.49.32,10.0.56.210,45310,980,TCP,2023-10-10 13:22:35.331722,736,83,0
192.168.245.119,10.0.177.194,3111,682,TCP,2023-10-10 13:34:56.337365,3093,82,0
192.168.227.233,10.0.223.247,26545,473,TCP,2023-10-10 13:20:56.342791,2792,17,0
192.168.105.13,10.0.142.141,57856,823,ICMP,2023-10-10 13:19:16.348214,6859,58,0
192.168.115.244,10.0.207.170,28695,778,TCP,2023-10-10 13:03:12.353727,48781,84,1
192.168.242.77,10.0.233.226,33662,808,ICMP,2023-10-10 13:55:37.359247,5487,99,0
192.168.2.217,10.0.175.171,54566,296,TCP,2023-10-10 13:10:47.364698,8182,96,0
192.168.95.178,10.0.233.150,47737,550,UDP,2023-10-10 13:36:40.370269,9663,24,0
192.168.241.170,10.0.221.121,52082,37,TCP,2023-10-10 13:56:42.376117,2268,18,0
192.168.79.47,10.0.177.241,24172,447,TCP,2023-10-10 13:30:30.381590,9442,61,0
192.168.163.181,10.0.9.32,56934,130,ICMP,2023-10-10 13:52:12.387010,1223,78,0
192.168.74.90,10.0.167.219,48891,736,TCP,2023-10-10 13:26:28.392523,710,2,0
192.168.31.61,10.0.55.219,28457,896,TCP,2023-10-10 13:00:11.398020,6969,62,0
192.168.122.96,10.0.249.201,28726,374,ICMP,2023-10-10 13:33:49.403631,2571,79,0
192.168.75.164,10.0.7.19,28762,91,ICMP,2023-10-10 13:45:38.409027,3355,38,0
192.168.233.252,10.0.11.243,49010,995,TCP,2023-10-10 13:42:26.414507,2982,61,0
192.168.170.19,10.0.211.18,64153,507,ICMP,2023-10-10 13:50:02.420313,4145,33,0
192.168.113.79,10.0.39.113,63139,64,TCP,2023-10-10 13:47:53.425821,8492,63,0
192.168.153.12,10.0.42.64,37615,185,TCP,2023-10-10 13:41:31.431224,947,59,0
192.168.57.225,10.0.206.9,6887,73,UDP,2023-10-10 13:16:56.437549,9645,76,0
192.168.64.116,10.0.242.174,44487,774,TCP,2023-10-10 13:34:07.443197,3239,38,0
192.168.185.33,10.0.9.33,31237,432,UDP,2023-10-10 13:00:02.448764,6206,3,0
192.168.213.144,10.0.20.245,8202,124,ICMP,2023-10-10 13:45:57.454320,4628,51,0
192.168.151.46,10.0.86.36,5232,888,UDP,2023-10-10 13:50:54.460682,990,24,0
192.168.242.107,10.0.48.56,34013,684,UDP,2023-10-10 13:40:34.467365,4444,30,0
192.168.83.136,10.0.101.113,47455,667,ICMP,2023-10-10 13:30:17.473025,6244,22,0
192.168.87.52,10.0.58.109,34343,297,TCP,2023-10-10 13:31:06.478598,7958,71,0
192.168.19.140,10.0.176.114,42264,61,ICMP,2023-10-10 13:54:03.484067,2165,57,0
192.168.165.203,10.0.120.58,6039,253,TCP,2023-10-10 13:17:50.489596,7626,16,0
192.168.80.155,10.0.99.168,11634,589,TCP,2023-10-10 13:53:51.495261,6789,80,0
192.168.165.94,10.0.97.161,49853,303,TCP,2023-10-10 13:14:38.500733,9936,94,0
192.168.198.86,10.0.24.104,61792,346,ICMP,2023-10-10 13:48:41.506136,7133,87,0
192.168.163.243,10.0.206.182,37368,113,ICMP,2023-10-10 13:54:45.511974,5071,53,0
192.168.114.92,10.0.168.136,38630,179,ICMP,2023-10-10 13:51:14.517512,6601,42,0
192.168.93.183,10.0.208.93,60789,1015,ICMP,2023-10-10 13:07:31.523041,171,27,0
192.168.153.195,10.0.238.68,9552,49,TCP,2023-10-10 13:01:36.528478,1319,85,0
192.168.115.120,10.0.176.36,64661,997,TCP,2023-10-10 13:03:06.534106,27736,90,1
192.168.202.23,10.0.133.61,8110,864,UDP,2023-10-10 13:21:22.539534,5363,80,0
192.168.151.32,10.0.170.130,7226,8,TCP,2023-10-10 13:03:35.545055,5321,100,0
192.168.189.147,10.0.55.226,20017,266,UDP,2023-10-10 13:25:39.550706,1997,41,0
192.168.223.10,10.0.13.196,20973,737,TCP,2023-10-10 13:17:04.556434,44315,84,1
192.168.156.28,10.0.184.28,2988,596,ICMP,2023-10-10 13:39:40.562025,5898,27,0
192.168.41.37,10.0.30.127,28613,578,TCP,2023-10-10 13:24:00.567563,4561,22,0
192.168.225.211,10.0.57.74,6922,510,ICMP,2023-10-10 13:40:03.573002,8094,48,0
192.168.229.34,10.0.199.174,20222,782,TCP,2023-10-10 13:22:03.578619,2535,31,0
192.168.149.111,10.0.17.194,59103,252,TCP,2023-10-10 13:44:43.584147,29311,5,1
192.168.195.137,10.0.228.139,19300,911,TCP,2023-10-10 13:06:01.589574,241,75,0
192.168.95.169,10.0.192.223,28604,195,UDP,2023-10-10 13:14:52.595111,1767,79,0
192.168.81.66,10.0.180.76,45167,353,UDP,2023-10-10 13:50:44.600998,298,46,0
192.168.177.99,10.0.60.251,42881,134,ICMP,2023-10-10 13:27:09.606483,2525,52,0
192.168.106.245,10.0.237.1,37719,946,TCP,2023-10-10 13:04:45.612090,9266,75,0
192.168.174.53,10.0.97.13,30090,101,UDP,2023-10-10 13:26:23.617611,2213,15,0
192.168.166.84,10.0.40.119,55131,434,UDP,2023-10-10 13:48:18.623086,2713,79,0
192.168.244.32,10.0.31.191,38135,881,ICMP,2023-10-10 13:41:08.628572,2079,45,0
192.168.238.189,10.0.119.107,7132,676,UDP,2023-10-10 13:38:53.634079,7383,66,0
192.168.87.14,10.0.22.191,8007,326,UDP,2023-10-10 13:44:40.639571,9661,84,0
192.168.150.98,10.0.203.190,29902,835,UDP,2023-10-10 13:21:50.646256,5034,27,0
192.168.107.50,10.0.136.175,9095,133,ICMP,2023-10-10 13:24:51.651752,7545,37,0
192.168.82.23,10.0.138.80,29325,535,UDP,2023-10-10 13:48:01.658128,4686,73,0
192.168.250.146,10.0.178.19,59681,522,TCP,2023-10-10 13:12:18.664195,5777,77,0
192.168.169.23,10.0.128.37,46368,522,UDP,2023-10-10 13:17:58.669771,3645,66,0
192.168.236.52,10.0.117.223,22900,454,TCP,2023-10-10 13:57:59.675290,3955,32,0
192.168.141.35,10.0.93.134,6785,183,ICMP,2023-10-10 13:49:50.680831,6759,44,0
192.168.20.127,10.0.10.243,36860,797,UDP,2023-10-10 13:00:33.686316,4229,98,0
192.168.74.134,10.0.229.4,56838,181,UDP,2023-10-10 13:44:08.692195,6344,29,0
192.168.224.39,10.0.38.179,24251,870,TCP,2023-10-10 13:05:12.697710,9098,26,0
192.168.44.16,10.0.237.229,63144,583,UDP,2023-10-10 13:24:37.703181,9902,54,0
192.168.2.150,10.0.107.96,62053,868,TCP,2023-10-10 13:18:45.708817,1000,86,0
192.168.162.129,10.0.189.147,29819,847,UDP,2023-10-10 13:25:00.714204,14503,67,1
192.168.110.117,10.0.63.87,25442,500,TCP,2023-10-10 13:13:40.719798,2785,84,0
192.168.46.87,10.0.235.199,43639,14,UDP,2023-10-10 12:59:30.725265,1823,53,0
192.168.210.164,10.0.199.177,15546,840,ICMP,2023-10-10 13:41:42.730692,1926,55,0
192.168.122.221,10.0.141.226,24477,951,TCP,2023-10-10 13:58:30.736576,2339,16,0
192.168.181.49,10.0.163.211,11301,269,UDP,2023-10-10 13:31:03.742046,3466,96,0
192.168.167.118,10.0.67.23,21917,156,TCP,2023-10-10 13:51:05.747526,7571,69,0
192.168.43.118,10.0.37.19,41900,940,TCP,2023-10-10 13:23:29.753015,4053,6,0
192.168.219.228,10.0.164.89,23007,48,UDP,2023-10-10 13:49:24.758471,9799,6,0
192.168.212.25,10.0.73.42,46296,1015,ICMP,2023-10-10 13:38:37.763994,7117,85,0
192.168.197.86,10.0.15.55,18050,806,ICMP,2023-10-10 13:45:27.769596,4755,30,0
192.168.67.57,10.0.150.221,19006,93,ICMP,2023-10-10 13:32:33.775025,153,63,0
192.168.33.109,10.0.177.18,15356,135,UDP,2023-10-10 13:21:07.780885,2594,6,0
192.168.58.251,10.0.47.170,9906,810,ICMP,2023-10-10 13:13:14.786402,2487,32,0
192.168.232.89,10.0.212.103,53731,942,TCP,2023-10-10 13:32:15.791906,5469,96,0
192.168.205.210,10.0.169.140,14504,713,ICMP,2023-10-10 13:31:12.797373,8860,60,0
192.168.120.92,10.0.9.226,47140,359,TCP,2023-10-10 13:33:48.803000,8076,87,0
192.168.17.210,10.0.142.92,21315,646,ICMP,2023-10-10 13:23:09.808428,4091,70,0
192.168.71.16,10.0.215.175,24736,845,TCP,2023-10-10 13:07:21.813889,9663,26,0
192.168.178.180,10.0.161.13,15474,6,UDP,2023-10-10 13:07:40.819429,8763,78,0
192.168.230.134,10.0.207.195,49059,785,ICMP,2023-10-10 13:29:23.825271,8308,45,0
192.168.246.237,10.0.240.254,5984,975,TCP,2023-10-10 13:33:36.830846,705,10,0
192.168.239.222,10.0.116.218,13742,658,UDP,2023-10-10 13:36:49.837001,5611,98,0
192.168.167.66,10.0.6.33,38756,87,ICMP,2023-10-10 13:05:18.842522,556,70,0
192.168.20.74,10.0.178.172,43923,500,TCP,2023-10-10 13:13:13.848485,9022,22,0
192.168.52.229,10.0.98.91,6874,71,ICMP,2023-10-10 13:32:16.854155,6005,35,0
192.168.158.139,10.0.254.70,42246,291,ICMP,2023-10-10 13:25:53.859661,3570,45,0
192.168.158.188,10.0.250.145,59201,697,ICMP,2023-10-10 13:12:03.865174,7926,19,0
192.168.213.134,10.0.26.190,30278,121,UDP,2023-10-10 12:59:56.872186,1172,91,0
192.168.204.123,10.0.87.193,2644,240,ICMP,2023-10-10 13:55:17.878052,3004,78,0
192.168.131.41,10.0.167.176,15937,264,ICMP,2023-10-10 13:27:49.884069,1352,93,0
192.168.111.30,10.0.169.83,34046,271,TCP,2023-10-10 13:01:15.889458,4863,43,0
192.168.109.44,10.0.66.189,42359,725,UDP,2023-10-10 13:01:13.895002,7992,43,0
192.168.79.196,10.0.188.127,5534,621,ICMP,2023-10-10 13:09:16.900607,7504,58,0
192.168.217.201,10.0.57.55,36777,373,TCP,2023-10-10 13:19:07.906174,9785,31,0
192.168.132.54,10.0.190.89,36620,652,UDP,2023-10-10 13:07:37.911750,42796,43,1
192.168.152.123,10.0.86.84,9993,674,UDP,2023-10-10 13:52:01.917875,1071,72,0
192.168.216.79,10.0.249.250,60446,604,UDP,2023-10-10 13:25:15.923609,1583,99,0
192.168.207.174,10.0.137.111,37674,965,TCP,2023-10-10 13:51:32.929183,4699,86,0
192.168.59.78,10.0.210.116,29307,252,ICMP,2023-10-10 13:56:12.934844,996,53,0
192.168.192.52,10.0.25.242,52845,855,ICMP,2023-10-10 12:59:04.940242,4140,67,0
192.168.158.131,10.0.232.85,38620,185,ICMP,2023-10-10 13:28:36.945727,6400,31,0
192.168.211.100,10.0.89.210,62013,147,UDP,2023-10-10 13:23:06.951220,6378,66,0
192.168.243.31,10.0.46.37,5375,549,UDP,2023-10-10 13:24:19.956696,7830,68,0
192.168.82.146,10.0.139.115,11725,78,UDP,2023-10-10 13:37:31.962521,2165,44,0
192.168.228.10,10.0.24.89,26139,568,TCP,2023-10-10 13:04:20.968172,1503,29,0
192.168.216.246,10.0.216.210,47027,967,ICMP,2023-10-10 13:42:30.973574,7677,14,0
192.168.250.200,10.0.245.232,53172,959,TCP,2023-10-10 13:04:21.979129,5176,99,0
192.168.252.39,10.0.123.130,26782,554,UDP,2023-10-10 13:52:23.984699,4361,23,0
192.168.134.25,10.0.108.139,1557,802,ICMP,2023-10-10 13:35:37.990173,9136,38,0
192.168.62.34,10.0.205.3,56478,140,ICMP,2023-10-10 13:00:18.995626,2420,84,0
192.168.115.22,10.0.222.141,45104,316,ICMP,2023-10-10 13:17:17.001216,9234,36,0
192.168.214.10,10.0.59.226,52695,264,TCP,2023-10-10 13:40:51.006980,3699,70,0
192.168.5.122,10.0.85.212,2291,116,ICMP,2023-10-10 13:18:22.012555,7324,11,0
192.168.136.207,10.0.10.52,38424,567,UDP,2023-10-10 13:36:15.018051,6594,49,0
192.168.121.169,10.0.133.117,12709,900,ICMP,2023-10-10 13:04:15.023536,893,72,0
192.168.249.128,10.0.139.146,38996,284,UDP,2023-10-10 13:03:39.028930,8673,39,0
192.168.200.74,10.0.30.85,14070,642,UDP,2023-10-10 13:03:38.034440,439,74,0
192.168.115.63,10.0.101.63,4174,48,UDP,2023-10-10 13:01:48.039924,1868,76,0
192.168.125.88,10.0.150.96,14225,317,UDP,2023-10-10 13:19:48.045342,4419,62,0
192.168.149.224,10.0.121.179,19241,535,TCP,2023-10-10 13:57:29.051628,7364,94,0
192.168.106.107,10.0.66.48,19600,988,UDP,2023-10-10 13:21:29.057368,917,48,0
192.168.123.134,10.0.67.111,43294,564,UDP,2023-10-10 13:39:45.062892,9328,8,0
192.168.178.170,10.0.121.39,8012,475,TCP,2023-10-10 13:22:18.068565,1265,68,0
192.168.97.144,10.0.111.4,60058,103,UDP,2023-10-10 13:25:23.074782,31521,50,1
192.168.103.138,10.0.194.194,64927,932,UDP,2023-10-10 13:30:36.080827,2688,5,0
192.168.87.164,10.0.188.41,35647,536,ICMP,2023-10-10 13:56:35.086541,9592,23,0
192.168.150.241,10.0.237.94,43903,895,TCP,2023-10-10 13:28:31.092014,6051,11,0
192.168.128.114,10.0.162.147,58410,140,TCP,2023-10-10 13:07:35.097853,7819,78,0
192.168.170.98,10.0.127.164,48322,319,TCP,2023-10-10 13:21:56.103359,1299,38,0
192.168.219.86,10.0.129.98,2516,495,UDP,2023-10-10 13:27:16.108788,4467,39,0
192.168.11.115,10.0.91.177,12834,712,UDP,2023-10-10 13:24:50.114407,795,92,0
192.168.99.29,10.0.40.227,7536,602,TCP,2023-10-10 13:49:24.119959,5154,2,0
192.168.107.57,10.0.222.254,12070,880,ICMP,2023-10-10 13:21:45.125385,691,7,0
192.168.90.8,10.0.245.179,15646,380,TCP,2023-10-10 13:26:14.130817,320,70,0
192.168.83.133,10.0.35.221,2342,688,UDP,2023-10-10 13:16:32.136256,1117,54,0
